gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
KDM5A,12,ENSG00000073614,6678.765252369377,3.1193226296553416,0.0840994217444179,37.09089271903807,3.939537231266014e-301,1.3915960707458973e-297,296.85648680617896,Up
NBEAL1,13,ENSG00000144426,2502.337821688426,6.0072073531172325,0.1707527289494925,35.18073995112618,3.940201984671454e-271,1.2924143952721274e-267,266.8885982133343,Up
NME2,14,ENSG00000243678,1229.3193900186543,-6.677534262842576,0.1927991272482129,-34.63467059291095,7.600373843469977e-263,2.3267784484399002e-259,258.63324496746566,Down
PPP3R1,15,ENSG00000221823,4433.375756219798,-4.399515201883549,0.1287842196532975,-34.16191217936149,8.898691029358046e-256,2.5539799422446933e-252,251.59278251780347,Down
CHD4,16,ENSG00000111642,1819.7394756644208,-2.836933130024863,0.0830725369375665,-34.15007214907823,1.333854849620197e-255,3.6030557970240624e-252,251.44332901232872,Down
JTB,17,ENSG00000143543,913.0889471349376,-3.910478391801924,0.1147107978106399,-34.08988923830159,1.041527763255644e-254,2.6571109120256897e-251,250.57559031707055,Down
PIK3R2,18,ENSG00000105647,930.4983167671346,-8.120847780396284,0.2402812831013729,-33.797254932129505,2.1641080365295432e-250,5.230421323445956e-247,246.28146332622302,Down
BSCL2,19,ENSG00000168000,3477.318119468834,-6.967839208513195,0.2076200553730085,-33.56053053735502,6.321048263652205e-247,1.451344286575865e-243,242.83822955239756,Down
C16orf46,20,ENSG00000166455,78.13756575311794,-5.618387801618843,0.1685361382660569,-33.33639811272679,1.1469646568644405e-243,2.508084000374856e-240,239.6006579222718,Down
SGSM3,21,ENSG00000100359,932.9490941749682,-6.16562660089788,0.192653466890474,-32.00371475486147,9.68084866516193e-225,2.0207011434222774e-221,220.69449791278853,Down
RNF31,22,ENSG00000092098,340.3585107750227,-5.445300773144787,0.1703615244556802,-31.963207599503413,3.540923420694704e-224,7.069684539205281e-221,220.15059996469518,Down
ALDOA,23,ENSG00000149925,12812.379808949838,-7.547609143084353,0.2371477118122602,-31.82661593234968,2.773390874013976e-222,5.306536763566492e-219,218.27518882264152,Down
FNDC9,24,ENSG00000172568,161.56251527862457,-7.929629163491787,0.2494573951015035,-31.787508886097523,9.632839713434e-222,1.769398529922411e-218,217.75217433789132,Down
TTC4,25,ENSG00000243725,368.4923267158253,-4.647972926565895,0.1476241359358353,-31.485182941806563,1.3858007165635236e-217,2.447590565588983e-214,213.61126122949096,Down
AARSD1,26,ENSG00000266967,449.90650491746544,-4.463106014306492,0.1435350808908375,-31.094182597080984,2.886660498582656e-212,4.909568027978301e-209,208.3089567179215,Down
GNG10,27,ENSG00000242616,311.1101389425005,-7.4332161157725825,0.2396334120603479,-31.019113953527665,2.978166463410676e-211,4.884299363081488e-208,207.3111977256137,Down
AC245060.4,28,ENSG00000272779,137.29859913094455,-6.240244383134052,0.2013913267015357,-30.985665993363085,8.409408892450179e-211,1.331615399138637e-207,206.87562119119465,Down
PFDN5,29,ENSG00000123349,1854.7117682231287,-5.754165690839248,0.1867383351661888,-30.81405693007972,1.6986508950788846e-208,2.6001249250972487e-205,204.58500578549956,Down
SDHAF2,30,ENSG00000167985,419.9711822941698,-2.5613975649150187,0.0839324148131677,-30.5173819985598,1.5324967741342499e-204,2.270122076290932e-201,200.64395078790204,Down
