Gene,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot
AFTPH,-0.569130152823778,2.220451450067457e-11,1.5448982164118644e-10,9.811100128217662,-0.3956059411755509,5.783035752390123e-05,0.0001006615704793,3.997136298206923
AGA,0.0898328399888406,0.4619392664845924,0.5463692016170533,0.2625137894596555,0.7222032494456179,2.452327552505261e-06,5.139174047519078e-06,5.289106673889618
AGAP1,-0.9085530051557013,2.538281462336776e-19,7.483796803671349e-18,17.12587801275972,-1.3062317366948717,2.608088168463666e-38,1.6654963034072574e-36,35.77845632689451
AGAP2,-1.2866314130701095,2.497096164635164e-12,2.033789552016417e-11,10.691693988053634,-2.3968461149386098,2.5993164109490748e-27,5.0667199478593487e-26,25.29527309974733
AGAP3,-0.6789583214202963,4.018015193564842e-09,1.9956985848630746e-08,7.699905050631575,-1.6764431823148278,5.848048674665854e-23,7.695618034715155e-22,21.11375649626289
AGBL4,-0.4517218534021481,0.0012280373027525,0.0027359117449529,2.5628979161983216,-1.9054219313605023,4.622221967608288e-12,2.0181505226860178e-11,10.695046445267572
AGFG1,-0.1210542353944177,0.0523072512491902,0.083550766895354,1.0780495594523145,-0.6842253335694636,8.150325898998603e-08,2.080861964255003e-07,6.681756728126032
AGGF1,0.0030415184494501,0.9453079913994852,0.9586616663463258,0.0183346382562395,0.5068103924161473,2.275153231548386e-05,4.19746011825366e-05,4.377013421575774
AGK,-0.1101934120843388,0.1078295039349912,0.1583399660666299,0.8004094524686634,-1.303623844327262,9.522001089097555e-15,5.60919690641859e-14,13.251099314158775
AGL,-0.2401361884518014,9.815726955272089e-05,0.0002590885510159,3.5865517778303047,-0.7958715457479902,1.2622784212132077e-15,8.26355728704923e-15,14.082832957817306
AGMAT,-0.1378516042218152,0.0850263407657077,0.1285546097362012,0.8909123457258967,-1.0263009043503402,2.510613197994545e-05,4.605740708129224e-05,4.336700515394459
AGO1,-0.3492900539084633,1.6660602749276636e-07,6.573340635961575e-07,6.182213861636368,-0.0543198799932294,0.2043526659771233,0.2304807563285162,0.6373653295768184
AGO2,0.2665932661157555,0.0008226767402702,0.0018868222657112,2.724269007443037,0.4039513083052323,3.6007891240662154e-14,1.9810049678861117e-13,12.703114435353518
AGO3,-0.0748936718558699,0.494527022871028,0.5778110565999172,0.2382141520480867,-0.2138882043549039,0.0087295455734117,0.0115605394241276,1.9370219009106155
AGPAT1,-0.1747975728731319,0.0040249897704088,0.0081845923434553,2.087002946966378,-0.6239104129713305,5.1880772837537546e-11,1.9883172476654208e-10,9.701514320181063
AGPAT2,0.2046125511215084,0.0341788145657853,0.057364456885046,1.2413571138711568,0.030151004284483,0.7793200599898916,0.7978698243763924,0.098067959735334
AGPAT3,-0.2637571372339788,0.0025892187561312,0.0054467410996953,2.263863267584572,-0.4038796487560001,2.799271269225376e-05,5.098445256582142e-05,4.29256223947628
AGPAT4,-1.115744080550078,7.305036015052087e-10,4.025015560863461e-09,8.39523243629386,-0.9342803576704628,5.9722499901146946e-18,4.9573484965792537e-17,16.30475054955938
AGPAT5,0.8538666594312829,9.659815110537728e-18,2.0602548074324884e-16,15.686079063796662,0.0053967087971155,0.9543133535086328,0.959649158842484,0.0178875130310126
AGRN,0.1985942969788841,0.0119397608027828,0.022136966816477,1.65488188594644,0.6247237968564943,2.0063909219038357e-09,6.288624843750986e-09,8.201444312911546
AGT,0.3188687980771068,0.022945267116362,0.0400791980889103,1.3970809764882477,1.3456014878681288,4.038591135430627e-12,1.777492394448093e-11,10.750192248857712
AGTPBP1,-1.5050068800875671,9.298027633380362e-26,1.0719924123352961e-23,22.969808288610203,-1.3393032366801088,1.6197224602389391e-16,1.1675686349464762e-15,14.932717580224477
AGTRAP,1.487651794148075,8.499663888182736e-17,1.530941671001934e-15,14.815041355640448,1.3038799153262846,0.0065907869807795,0.0088474982825554,2.053179512994124
AHCTF1,0.0521242870665688,0.4231812000044217,0.5085514251620863,0.2936651242852145,0.6242572837927062,2.0604396906449262e-08,5.711615643121979e-08,7.24324102561696
AHCY,0.8175867470358682,1.5399606033221974e-17,3.1366430888667623e-16,15.503534895823822,0.4432331755306328,1.449370334498015e-07,3.5724593444920293e-07,6.447032704891992
AHCYL1,-0.0761788503593017,0.3994987575709767,0.4847548322453798,0.3144778529928492,-1.1293696315789203,1.00401098121904e-09,3.2740445812998078e-09,8.484915411276953
AHNAK,0.2209217231448761,0.0648199294569486,0.1011833385992296,0.9948909949086556,0.5588262094209799,9.644828901553672e-05,0.0001626851791221,3.7886520101771937
AHNAK2,-0.9788087648083276,1.070358833884587e-05,3.26368645431725e-05,4.486291571027455,-1.4111016136001338,2.44396651997017e-13,1.2313285337061714e-12,11.909626056459771
AHR,0.5543229357826505,0.0040435117660828,0.0082188369718583,2.08518963409499,1.0253450607171115,5.395417574002723e-09,1.6013943977129838e-08,7.79550169515356
AHSA1,-0.4442753081264889,2.343319357425849e-11,1.6243735602439762e-10,9.789314088089656,-1.1102405470473506,1.991478599207998e-26,3.5556261988260803e-25,24.44908390246004
AIF1,0.9208025964503824,0.0058123797219737,0.0114357389651841,1.9417357665069443,1.1350298688666924,3.800307116284486e-08,1.0187328553542421e-07,6.99193968709879
AIFM3,-1.9380951479809372,8.054496560018703e-26,9.419521766506085e-24,23.02597114597992,-2.575594359342438,2.424665193620572e-15,1.5370487210960133e-14,13.8133123660931
AIMP1,0.6184928596679118,1.8301391137856265e-08,8.274557939169125e-08,7.082255198725383,0.1213673660515193,0.0162935877598341,0.0209330973823887,1.6791665061785217
AIMP2,0.684077149429692,4.850962417522273e-17,9.050933084662549e-16,15.043306645918436,0.238352597154265,7.827037596415978e-07,1.752455029922433e-06,5.756353117730559
AIP,-0.2564857367790463,2.1234319126909256e-06,7.131206761471779e-06,5.1468369714802895,-0.290358767916336,0.001618753391113,0.0023405478605494,2.6306824738016465
AJAP1,-1.9348505133245109,1.0615440390304538e-23,7.76834113831807e-22,21.10967171110777,-2.258834685512612,5.134242420860245e-24,7.484920078254103e-23,22.12581283256322
AJUBA,1.746785497423191,1.7258755315031596e-26,2.369879198932597e-24,23.625273790940984,0.5648431178260868,0.0033272823020549,0.0046338883438707,2.3340544349882126
AK1,-0.4120199534291551,0.0001424461687812,0.000366298711978,3.4361646084492707,-0.7174075496414111,1.4810502682606032e-19,1.411744710835588e-18,17.850243830691646
AK2,0.8291697820512276,1.3781269505268198e-11,9.857822336779786e-11,10.006219013210252,0.7599444702837269,5.215825379565245e-06,1.049517231314414e-05,4.979010426635337
AK5,-4.146633127571718,2.2416097179579007e-31,1.2741726680541162e-28,27.894771715091828,-3.5160668252975165,8.631945957816891e-40,6.510864164848987e-38,37.18636136517713
AKAP1,-0.0177962215581199,0.7747988049093946,0.8240919229588957,0.0840243424203531,-0.69254288966199,1.4582669667726285e-12,6.728324848021404e-12,11.17209304867605
AKAP11,-1.2326916820669744,4.728537147467239e-28,9.572135983835852e-26,25.018991140333355,-0.1342546670686512,0.0075174754620861,0.0100268326607963,1.998836232999078
AKAP13,0.9218519314511192,8.159888446002893e-15,1.0160162679429584e-13,12.99309933829098,0.7558692361368704,9.167968167828393e-11,3.4240897258315655e-10,9.465454863468317
AKAP17A,0.2599817833971638,0.0090009724843529,0.0170861889921214,1.7673547941698535,0.5884345414645189,3.7793190984122384e-11,1.4766866552317188e-10,9.830711649807146
AKAP5,-2.7980592337003625,8.970800984252938e-16,1.3435313581930782e-14,13.871752192623976,-3.2861312713802984,5.9847000129046755e-28,1.266153301510666e-26,25.897513708244837
AKAP6,-1.27938348346866,1.090760934006504e-16,1.929115683718305e-15,14.714641728139384,-0.8425552258567325,3.1968563632684367e-11,1.2590267833999683e-10,9.899965031004855
AKAP7,-0.2885740071551144,0.007826817809276,0.0150230156191554,1.8232428812264525,-1.6252623821802237,1.1091438602443382e-18,9.718079496029728e-18,17.01241955263401
AKAP8,0.1813738629548602,0.0018407244955645,0.0039797424255275,2.4001450351604703,0.9120576030792992,2.6732018952370142e-09,8.225054249932629e-09,8.084861228895473
AKAP8L,0.2016297240221796,0.0141348535184283,0.0258363812217638,1.5877683159663651,0.5441735561179349,6.089479554415423e-12,2.6311910619306824e-11,10.579847614806935
AKR1A1,0.4535322828684851,4.712664947388704e-07,1.7407731093255962e-06,5.759257830714514,0.0642066872915091,0.4159096293503708,0.4474628766829984,0.3492429896676153
AKR1C1,-0.976957494296693,5.352784953427919e-12,4.107779272580383e-11,10.386392900828358,-0.5881179411256279,0.0180220225268623,0.0230060378319978,1.6381581703738315
AKR1C2,-1.2723760090046363,2.891497495161392e-12,2.3187001895254178e-11,10.634755402484158,-1.5550535638195355,8.572363490284382e-09,2.4924506025243052e-08,7.603373440143168
AKR1C3,-0.6021359838734757,0.0043426977974198,0.00877007515199,2.0569966850883783,-0.4935696945651091,0.00098790123703,0.0014675415978658,2.8334095797106342
AKT1,0.5096781776026695,5.325501437714279e-12,4.088125192858429e-11,10.388475813035996,0.5046872129573573,1.1379701856923307e-11,4.732373816568706e-11,10.324920957184242
AKT1S1,0.5215826448402066,4.766525291155331e-08,2.0360610130447152e-07,6.6912092119779,0.1809529901513614,0.0573651133088933,0.0690464228066917,1.1608588166589555
AKT2,0.9881856567039656,1.0883313755469934e-12,9.459813471237416e-12,11.024117426939746,0.9104986923123732,1.128991999018873e-12,5.272174839743136e-12,11.278010195781915
AKT3,-1.0082160858213989,1.1998053056412978e-13,1.211803358697711e-12,11.916567848124467,-1.5372761375218762,4.0875491805718685e-31,1.1624945196877756e-29,28.934609085814326
AKTIP,-1.0644638056856728,7.38434419855328e-23,4.2871292375543755e-21,20.367833424277865,-0.355873870696864,0.0013628638799821,0.001990745176359,2.70098432791023
ALAD,-1.0638089434534646,5.852416717823195e-11,3.8277968803059816e-10,9.417051115854113,-0.3135389920322211,0.0094781140714904,0.0125104855909388,1.9027258329626675
ALAS1,-0.4125934754130664,4.477336941445928e-05,0.0001248261315419,3.903694488399674,-0.4762407607711576,5.004215845669224e-08,1.3197082021173285e-07,6.87952208411182
ALB,0.173486045492722,0.192387691199968,0.2614153851628652,0.5826688563319403,4.014428933525065,6.530187400253654e-12,2.8064707121899372e-11,10.55183948563767
ALCAM,-0.9654527752884086,6.776837943631518e-08,2.827577210963495e-07,6.548585527220346,-1.312302301393255,1.0303244041298926e-14,6.05228370349213e-14,13.218080722424578
ALDH16A1,2.300949360347327,1.64276247131819e-07,6.486655948943327e-07,6.187979136359573,0.8410789770326842,5.127649311866112e-09,1.5262711377527696e-08,7.816368308340546
ALDH18A1,0.4933438012146443,2.440749846320083e-07,9.41553152521393e-07,6.026155158180334,0.1795707223850973,0.0085149663509497,0.0112944873206747,1.9471334777896756
ALDH1A1,-1.3538951552818848,3.0547846383456865e-08,1.3354506551680428e-07,6.874372154504568,-0.5220707000308522,0.0001814881342315,0.0002958205432533,3.528971669717801
ALDH1A2,-1.1859405962559038,6.019275978139954e-10,3.3642824586904293e-09,8.473107548813218,-0.1894812505714893,0.2873747577628065,0.3167726203063701,0.4992523629528957
ALDH1A3,-0.8841871858633725,1.9095253594885037e-07,7.477189816824415e-07,6.1262615941623295,-0.4028433031744379,0.0128094806358937,0.0166729878628258,1.7779865659750855
ALDH1L2,0.4166019096290156,0.0002208730510209,0.0005529631376681,3.257303819221354,0.3430225147713036,0.0056281535633916,0.0076250861595215,2.1177552446508976
ALDH2,-0.6650871769384512,3.319802154667196e-12,2.6347906644351684e-11,10.579253884015811,-1.904075398778076,6.572594588602147e-20,6.466364562642699e-19,18.189339814249543
ALDH3A1,0.3532308534039394,0.1096395410103664,0.1607178638224407,0.7939358486359384,0.2561131526556238,0.0924295655983424,0.1085278452693905,0.9644588194621004
ALDH3A2,0.8103220033783654,5.2565623903003374e-15,6.787157841717953e-14,13.1683120507658,0.370497935988613,0.000161913442926,0.0002657453527935,3.5755343214377526
ALDH3B1,0.4428473143783877,8.414838354008411e-07,3.008710928154967e-06,5.521619536533075,0.6000027213507275,2.123228994344232e-06,4.499326262648434e-06,5.346852513406924
ALDH5A1,-1.0324593992126871,3.76297101282558e-14,4.154224819127499e-13,12.381510003933691,-2.4258960601856385,8.999501167618072e-21,9.568519678624772e-20,19.01915524562258
ALDH6A1,-0.49423199167299,2.148605766784261e-06,7.213766779085291e-06,5.141837902521343,-1.6761494440863165,1.3324883907882944e-17,1.0652743210226847e-16,15.972538541741102
ALDOC,-1.35466384692994,5.700036148806782e-13,5.179192696993879e-12,11.28573793032517,-2.182705380355394,3.791023257401368e-24,5.58143721163944e-23,22.25325395648973
ALG1,0.2568147953410058,0.0039127051734615,0.0079682002874309,2.09863975808927,0.1798305145739145,0.1374040619315166,0.1581947661370597,0.8008078892036725
ALG11,-0.2690009948709004,2.040399545431784e-06,6.870291457424392e-06,5.163024838534892,-0.0248380077474387,0.7006942329626887,0.7239950636200742,0.1402643949214594
ALG12,1.368595988709468,9.237158706752904e-09,4.362794842714096e-08,7.360235208918304,0.2167073776789589,0.0805413288505126,0.0952026677271163,1.0213508818368169
ALG14,0.1002043151452412,0.1549271584168962,0.2171289911712028,0.6632821854581491,0.1085396605420282,0.1489880116045815,0.1707007388874066,0.767764599013978
ALG2,0.8186141933366464,1.1712278451788025e-11,8.47709534849283e-11,10.071752931966978,0.4105622012289707,5.611546895634935e-06,1.1241453355785997e-05,4.949177537201577
ALG5,0.4354828445503766,1.2943447927074335e-08,5.984936705137173e-08,7.222940438199093,0.1959226634045958,0.1257984771114679,0.1455414413974958,0.8370133282748197
ALG6,0.737290252334251,4.329399871634938e-17,8.146204131062446e-16,15.089044711377047,0.6595076001025382,3.340205305123009e-05,6.0152590001774056e-05,4.220745668419525
ALG8,0.4015049310058458,1.257812321462189e-09,6.712458251948117e-09,8.173118402373198,0.9417432372661666,1.082582372970783e-07,2.705546199340428e-07,6.56774504574644
ALKBH1,0.1197525926883091,0.0162401584218435,0.0293465882113484,1.532442381881877,0.3266092742842171,0.002641214300191,0.0037247526962049,2.4289025568053355
ALKBH2,0.7994872173605359,1.6198982946653824e-10,9.938141093928534e-10,9.002694841774465,0.4900602286351626,0.0961182887317934,0.1126430159208779,0.9482957301811832
ALKBH3,0.1079785788569172,0.1449303961522966,0.2047860297580317,0.6886996737017793,0.1167172454470277,0.288036494693437,0.3174684321541705,0.498299452806175
ALKBH6,-0.6783867396772898,1.0582918340993249e-17,2.2337451648580053e-16,15.650966374554686,-0.6568823631371973,2.3085180861397958e-05,4.255998008967256e-05,4.370998583883764
ALKBH8,0.9733842585372248,3.1624291400700884e-09,1.5947203020753686e-08,7.797315476818126,0.3910189589547931,0.0008112742707794,0.0012169698637473,2.91472017622374
ALMS1,0.368737555961335,0.0002511251555263,0.0006225784614439,3.2058059081280503,0.2275172230424251,0.0963331294008025,0.112843972983677,0.9475216317109928
ALOX12,0.1711556489147137,0.5254466528964665,0.6070889666790562,0.2167476599848097,0.5745639167152907,0.0065064478722953,0.0087421732157896,2.05838059273125
ALOX5,0.6870110518101651,7.999414727820223e-05,0.000214599599141,3.6683710936049527,0.9147319935514912,0.0013393165983679,0.00195827313842,2.7081267332501686
ALOX5AP,1.37237296260186,1.6319770004540686e-11,1.1568672228856827e-10,9.936716483465796,1.7906121851355696,9.064617518601812e-07,2.013950987217209e-06,5.695951102918508
ALPL,-0.1995815568781518,0.1202052468837525,0.1740658003633318,0.7592865486557213,-0.1038299180764093,0.4125040537926709,0.444028407024603,0.3525892447065751
ALS2,-0.3631934625526689,5.8137449864641916e-08,2.456769622392077e-07,6.609635566521458,-0.9611528940823008,2.250422120476072e-21,2.5187789088210142e-20,19.598809951951285
ALYREF,0.8586697059660757,3.42570470322792e-12,2.7079907618465983e-11,10.5673528215548,0.9640680806656512,1.0431786757638609e-15,6.868087815323231e-15,14.163164160589384
AMACR,-0.1401398848434834,0.0880857172123796,0.1326526288355645,0.8772841389913635,-0.003357108239376,0.9821452381495386,0.9850789924743252,0.0065289424768113
AMBP,0.5511134622939426,0.0032048409701867,0.006623771604372,2.1788946509621567,2.049287116022619,3.7048241027328105e-11,1.4492113523241575e-10,9.83886827260022
AMD1,-0.4939404415849573,8.236067655467875e-08,3.3907017961082335e-07,6.469710403675018,-0.3527471234286242,0.0032487477517735,0.0045299685664046,2.343904811559874
AMER2,-1.2899986974126776,1.2268862000579817e-08,5.698888730866056e-08,7.244209822415997,-1.3447119139111925,3.420736242927048e-09,1.0402116141579797e-08,7.982878301554684
AMIGO1,-1.2962598857508212,3.0024783534298016e-12,2.3998226263744675e-11,10.619820856302356,-1.6927666896432387,1.994425018078034e-23,2.7460277795204044e-22,21.561295073642817
AMN1,-1.615667377707917,1.7021020384729894e-34,4.6225308915952024e-31,30.335120177842235,-1.0107771022784462,4.036976200445261e-15,2.488425356287913e-14,13.60407538197982
AMOT,-0.1610945842762641,0.3014503795293647,0.3834929566677111,0.4162426080081872,-0.8835260793400287,1.4140056289873254e-08,4.006092703355762e-08,7.397279005094856
AMOTL1,0.3987160530811948,1.5429471071240064e-05,4.594069093960892e-05,4.337802477382112,0.1365777723958123,0.2927122065351161,0.3222465740691722,0.4918116911064845
AMOTL2,-0.7355266565558534,3.614101410963692e-05,0.0001020633930523,3.991129997836037,-0.2497463280484273,0.061369229233528,0.0735681569839678,1.1333101236872631
AMPD2,-0.5603072800875495,1.566111443148077e-13,1.5566854775691458e-12,11.80779912613099,-0.1699644053295814,0.003399604098715,0.0047270209809677,2.325412470068927
