Gene Symbol,log2FC,pval,p_adj,neg_log10_p
SLC6A10PB,-0.0676732732723817,0.6653196718024669,0.7947918997659144,0.09974656771331956
SLC6A11,-0.5957996462161042,0.023346889838510694,0.08267719305753371,1.082614276364022
SLC6A12,-0.40666585309158076,2.351488018780414e-05,0.0006535663174913188,3.1847103379086144
SLC6A13,-0.30256420172981446,0.10394149191184865,0.23417083204267278,0.6304672009451412
SLC6A14,-0.3391494751914168,0.0010407896907333662,0.009098609691728382,2.041024964749244
SLC6A15,-0.45626593912467683,0.01625961980918985,0.06405057825583158,1.1934769450421185
SLC6A16,-0.12482011818960714,0.3667735325922597,0.5458656769583509,0.26291421248323327
SLC6A17,0.10482573355153058,0.7199344919085678,0.8342807170005121,0.0786877942887091
SLC6A18,0.11413059222726307,0.5793726250147995,0.7309103571086205,0.13613588405493346
SLC6A19,-0.24744003212293375,0.1295823213511932,0.2721522759758216,0.5651880293806861
SLC6A2,0.11971781544111959,0.2660592693438028,0.4428773920507867,0.3537164889592991
SLC6A20,-0.39835476212994614,0.059580160165523956,0.15949473279567522,0.7972536546478329
SLC6A3,0.15927216146250878,0.4417923177483334,0.6160035657123596,0.21041677393180847
SLC6A4,0.01369690367624532,0.929555801049703,0.9629351403439168,0.01640296431821209
SLC6A5,-0.10681474750492015,0.47822244987155776,0.6484527073285437,0.1881216922016413
SLC6A6,0.8109891121324146,9.269205479973711e-05,0.0016408456191734006,2.7849322781151513
SLC6A7,0.22514322275843357,0.0016442104298467967,0.012632710231482608,1.8985034655723683
SLC6A8,0.3067971454763878,0.06931826123996687,0.1767408121914844,0.7526631535890672
SLC6A9,-0.5469891428126701,0.02231263912436842,0.07985141821445683,1.0977173660972812
SLC7A1,-0.5331332882351489,2.2396110671560638e-05,0.0006317100198605121,3.1994822344945533
SLC7A10,-0.21339333543495353,0.4947182440702522,0.6642209381507013,0.1776874383130845
SLC7A11,-0.16138582865973383,0.5224882318929154,0.6884375824359554,0.16213542916517518
SLC7A13,-0.05559781409275377,0.8063013944409874,0.8893460101361839,0.05092923896583138
SLC7A14,-0.05491759239584937,0.7205354252282687,0.8347953419193427,0.07841998292279075
SLC7A2,-0.3667255584118845,0.2195888687715926,0.38979646509523547,0.40916210363962435
SLC7A3,0.23045345293387776,0.060696492793440124,0.16126817308735986,0.7924513338905428
SLC7A4,-0.2665677122595467,0.003947394730113837,0.02313240677239846,1.6357791794388736
SLC7A5,-0.15842651691324328,0.19527783061428328,0.3607031939769296,0.4428500120469975
SLC7A5P1,0.27035805917996925,0.02152486809286775,0.07809550812834942,1.1073739450109554
SLC7A5P2,-0.20702251395365145,0.02684666186629378,0.09130438197019083,1.0395083788752726
SLC7A6,-0.17502217659124497,0.06221957518386237,0.16386282479114098,0.7855195627157856
SLC7A6OS,-0.040710087288573504,0.6146717433509324,0.7567870353886972,0.12102631649444627
SLC7A7,-0.08993881794650704,0.5101802172236809,0.6779264027394936,0.16881745158874892
SLC7A8,0.05432638361912545,0.6726105349495706,0.8003804994930018,0.09670350107749522
SLC7A9,-0.2476819717126526,0.001465189003870674,0.011718209576411214,1.9311387390418482
SLC8A1,-0.01361698975934722,0.9328618575697483,0.9649982482707322,0.015473475015839852
SLC8A1-AS1,-0.1949160471224305,0.4284321478108141,0.6028512821074762,0.21978981112018633
SLC8A2,-0.7162264852344737,0.020228487692579507,0.0747162565883098,1.1265848951260107
SLC8B1,-0.3479827105678108,0.015547884165629404,0.06189499885681564,1.2083444407477952
SLC9A1,-0.020798790148830903,0.9189457255955772,0.9567389357880502,0.01920655147501336
SLC9A2,0.025321665869473264,0.8941392957690305,0.9425740546109458,0.025684518845825934
SLC9A3,0.1292874696960249,0.36844551767929135,0.5474356250535357,0.26166694375319693
SLC9A3R1,-0.47564225273810656,0.0030984176496570187,0.019551070468641945,1.7088294589383521
SLC9A3R2,0.09904996701572744,0.6622045878059616,0.7923974637134061,0.10105692321051611
SLC9A5,-0.23381555897015094,0.031740030839609565,0.10265004657075613,0.9886408492605806
SLC9A6,-0.4914399859708869,1.2820041956997707e-05,0.0004225057171276799,3.3741674100274133
SLC9A7,-0.32078178942736457,0.08169340260973242,0.19795726628285945,0.7034285522667555
SLC9A8,-0.15877070923533587,0.11464767960407782,0.2504205497866848,0.6013300353147716
SLC9A9,-0.40409724809082626,0.005740284724092709,0.03020530444289021,1.5199167826062263
SLC9B2,-0.12880570078410258,0.12913159154952467,0.271527070033519,0.5661868667007909
SLCO1A2,-0.75328129850375,0.00018821599254260492,0.0026965804045976168,2.5691866257179434
SLCO1B1,-0.5883103824144431,0.02902092671051446,0.09634422729874517,1.0161743020506377
SLCO1B3,0.4963049962658741,0.005264228919650086,0.028387901139653074,1.5468667158631138
SLCO1C1,-0.4270537915938135,0.09482737805395902,0.21943387305879622,0.658696331423868
SLCO2A1,0.23505312164069636,0.03848118329091041,0.11730589809041847,0.9306801511945674
SLCO2B1,-0.4788580414982331,0.004580253641527429,0.02563449001790719,1.5911753181538293
SLCO3A1,0.03995944283320263,0.7666788500059338,0.8643152087173064,0.06332784497297743
SLCO4A1,0.3782946080654659,0.06307351065109905,0.1654145161076495,0.781426381187194
SLCO4C1,-0.11192539381718536,0.2720312520114001,0.4496816548277521,0.347094829509197
SLCO5A1,-0.7962325231358793,0.003865728610954219,0.022769820544045697,1.642640392179667
SLFN11,0.801125859194431,0.004538899053377149,0.02551864260371145,1.5931424304758084
SLFN12,-0.041294546267496735,0.8817462453486109,0.9354486845548305,0.028980031387839538
SLFN5,0.20654244944324773,0.4013088418238935,0.5776785153773287,0.23831378414039342
SLFNL1-AS1,0.016469496617526502,0.9192643307611306,0.9569433245081383,0.019113782789765364
SLIRP,0.12139723980040351,0.3420466655453184,0.5209984874157009,0.28316353756029916
SLIT1,-0.6581212040282853,0.01694011562909691,0.06601776711394347,1.1803391686832632
SLIT2,-0.029741875664125672,0.9062622156463349,0.9495491249745723,0.02248256209758522
SLIT2-IT1,0.1440586667145176,0.23806133485390554,0.41203481081996385,0.3850660909853765
SLIT3,-0.041442584937392724,0.7253587969235344,0.8379667256227711,0.07677322619708224
SLITRK1,-1.2784410114919265,0.0011584437743820055,0.009845615950735687,2.00675710881608
SLITRK2,-1.56723358965737,2.794217919255121e-05,0.0007399116853350937,3.1308201138643192
SLITRK3,-0.11917854941370543,0.640072239157688,0.7766521128272641,0.10977347194861942
SLITRK4,-1.0953152962782378,0.003160658592678036,0.019785481163809286,1.7036533836468133
SLITRK5,-1.6332325908108585,4.675688609191323e-06,0.00021782365533847543,3.661894958257425
SLITRK6,-0.04957110202715409,0.7628469100021353,0.8620405170286642,0.0644723212884653
SLK,-0.5212025756195402,7.508149602738458e-07,6.524428777236807e-05,4.185457505407842
SLMAP,0.07173628290288292,0.4967091625467149,0.6660119706902355,0.17651796488676688
SLMO1,0.6120717693786206,0.003928096913181356,0.02305104280089059,1.6373094228804752
SLMO2,0.2264869059595256,0.20185057518131094,0.36821169956388566,0.43390241633359944
SLN,0.6799410079836186,0.0035966198325002568,0.021642746250404316,1.664687632395247
SLPI,0.2593303704144674,0.21273990502125034,0.38164340688557585,0.4183422359103046
SLTM,-0.06883529232262475,0.41822699120580564,0.5934288228117757,0.22663136384305152
SLU7,-0.08333843827922038,0.44536097857819557,0.6192692895369226,0.20812045675024768
SLURP1,-0.549115418009114,0.0034526390402579675,0.02103797514799431,1.6769960622545408
SLX1A,0.24046650431469452,0.04267856012681719,0.12612806011936953,0.8991882837731976
SLX1A-SULT1A3,0.21386284057224714,0.026930685685427714,0.09139072226086972,1.0390978904305257
SLX1B,0.24046650431469452,0.04267856012681719,0.12612806011936953,0.8991882837731976
SLX1B-SULT1A4,0.21386284057224714,0.026930685685427714,0.09139072226086972,1.0390978904305257
SLX4,0.013958740745458442,0.8999899843156123,0.9455113134014007,0.02433327028969269
SLX4IP,0.3799609754266502,0.03891930529534491,0.11825542942105756,0.9271789105184881
SMA4,-0.07690339138837565,0.5979555630944033,0.7445156990630942,0.1281261401621891
SMA5,-0.18355101513321692,0.4197845104918091,0.5947831910269277,0.2256413134308549
SMAD1,0.32940831026205863,0.052242140005503764,0.14513430984552517,0.8382299079261876
SMAD1-AS2,0.07117590982279509,0.7280675590218619,0.8396735959882736,0.07588950323538034
SMAD2,-0.08703866320946752,0.46839035982267163,0.6391507986556005,0.19439666406764938
SMAD3,-0.4308281950292745,0.0008192787626012947,0.0076670087278160725,2.115374042360017
SMAD4,-0.0058554760172455644,0.9606531815810088,0.9799859240948575,0.008780162197130908
SMAD5,-0.028145284709896856,0.843323729860567,0.9132896998184786,0.03939144034532724
SMAD5-AS1,-0.16586626333101862,0.05264934953611076,0.14595112651351538,0.8357925485915856
SMAD6,-0.009615513713271184,0.9564664373158834,0.9775581071239036,0.009857418225456417
SMAD7,-0.20763694214901562,0.040088991420960146,0.1207718448213162,0.9180342996877764
SMAD9,-1.2852714948261514,2.163015405774425e-06,0.00013045495181002127,3.884539431297743
SMAGP,0.06657398845093443,0.7627276922241624,0.86200618788897,0.06448961659246971
SMAP1,-0.04415003324254485,0.6452753604299231,0.7804745155978333,0.10764127314727534
SMAP2,-0.5670224670192194,0.001039399707332558,0.009091544687391193,2.041362322254695
SMARCA1,0.19198606675469954,0.04863955507847019,0.13786927541214622,0.8605325068892345
SMARCA2,0.26261511881539157,0.03854144825389637,0.11743916320673446,0.9301870519102291
SMARCA4,0.11820847317506278,0.3085894865564476,0.48839355997522815,0.3112300713562739
SMARCA5,0.18520865097507233,0.05724524879580385,0.15493914910534756,0.8098388334207145
SMARCAD1,-0.03515591701714449,0.8144269658467737,0.8944628160277319,0.048437708902790096
SMARCAL1,0.6334748629636904,0.0008395151778081545,0.007825428255488445,2.1064918858701844
SMARCB1,-0.12598766772026693,0.24076995434571213,0.4147914167357349,0.3821702390305256
SMARCC1,0.1816541506911431,0.07444180714991497,0.18542591039344508,0.7318295800369232
SMARCC2,-0.28877592471607016,0.011117986224866809,0.048774351272906316,1.3118084982629303
SMARCD1,0.05405899297658934,0.6161330186736501,0.7581441973715682,0.12024818464906295
SMARCD2,-0.22015654524414519,0.045794295251729004,0.13207268300044847,0.8791869995616843
SMARCD3,-0.23235170210784162,0.1051916959231721,0.2360631607678227,0.6269717821867049
SMARCE1,0.10593469977813008,0.3132204042265463,0.4934484538984143,0.3067582074455764
SMARCE1P2,-0.17608006758413808,0.44795803630189496,0.6213988965336231,0.20662952229086723
SMC1A,0.32113261300469453,0.0021312910846535784,0.015216360560789633,1.8176892094165147
SMC2,0.5763181454578294,0.00012871448360427266,0.002018633225083665,2.6949425828851417
SMC3,-0.029906383689011662,0.7950424488622825,0.8813566121467323,0.05484833296049624
SMC4,1.1200556116244371,3.3525115724509228e-06,0.00017623449722834606,3.7539090761198524
SMC5,0.6867109637057531,1.1652901591060173e-05,0.00039442015083254544,3.4040409051612954
SMC6,0.3661711851703817,0.0015376117840748555,0.012066256868025682,1.918427433604505
SMCHD1,0.22923992029012652,0.044624443497642934,0.12966138250405249,0.8871893520784778
SMCO3,0.12922221806341572,0.25524903787855435,0.43069611734959157,0.3658290433087906
SMCO4,-0.3511874418521259,0.005404839686164863,0.028977344980722724,1.5379414088249488
SMCP,-0.16385130242095602,0.1553944777161806,0.3096834625645872,0.5090819858240581
SMCR8,-0.13658400184447217,0.17982633285736313,0.3415561269099171,0.46653791978810666
SMDT1,-0.08956371836288035,0.288914335325483,0.468610863864051,0.3291876473192551
SMEK1,0.07430189568011691,0.3357957872112238,0.515281950003353,0.2879550703299953
SMEK2,-0.14175669039362226,0.1858014964146121,0.34870538246360117,0.45754134899282173
SMG1,-0.2840202846145221,0.02534458827107439,0.08759517602129445,1.0575198103275756
SMG1P1,0.2804662820409387,0.01986323928035366,0.0739444595696327,1.131094360794572
SMG1P2,0.27136640427841385,0.05066478993811228,0.14194675322837352,0.8478745367142245
SMG1P3,0.27035805917996925,0.02152486809286775,0.07809550812834942,1.1073739450109554
SMG1P5,-0.02339354723755882,0.8373668241137039,0.9091508840522594,0.041364034629044075
SMG1P7,0.3355807301847289,0.013393187555804707,0.05533631113736203,1.256989795431523
SMG5,0.06281299395133466,0.35751214745096327,0.5369949644630762,0.27002978677000306
SMG6,0.012946549524331274,0.8874880511803521,0.9383502487897148,0.027635026520059492
SMG7,0.13724978073863703,0.13481119607257308,0.2792259867742966,0.5540441656065801
SMG7-AS1,0.04660265188881407,0.8383266359707933,0.9098681729107967,0.041021526277471625
SMG8,-0.07589245733984384,0.2519652583185853,0.4269165432892445,0.3696570156808868
SMG9,0.6695195752837009,1.7085657727583894e-06,0.00011069785161020461,3.955860807692976
SMIM1,0.47069093964932485,0.14174708992389723,0.28944902594281335,0.5384279075874973
SMIM10,0.4452582665029201,0.06544912892780243,0.16961801033145632,0.7705280354974146
SMIM11,-0.1736809125532286,0.04814870038689537,0.1367510447221188,0.864069347149426
SMIM12,0.24551995445903962,0.1420666357343442,0.28999028521420783,0.5376165508890852
SMIM13,-0.1501809628064681,0.2889038037869701,0.468610863864051,0.3291876473192551
SMIM14,0.021632187927616897,0.8587667166846088,0.9226455085897922,0.03496512804772313
SMIM15,0.060437478832131575,0.7802980410927561,0.8727084542765282,0.05913081682821331
SMIM19,-0.0681789006039697,0.6644805527060946,0.7942726948016818,0.10003036720106591
SMIM2,-0.40905224297917897,0.0015035972248211439,0.01193710683019965,1.923100919432215
SMIM2-AS1,0.26340139567443366,0.417057322069599,0.5923699103873102,0.22740700971301417
SMIM20,0.2477427172556652,0.08666617350950634,0.20616489875550556,0.68578527491307
SMIM22,0.33996090410530844,0.14135865889160368,0.2890439730889591,0.5390360817515757
SMIM24,0.05991773856699378,0.536393652676197,0.6995996820607258,0.15515039656229157
SMIM3,0.9170518713662226,0.0008942181747996613,0.008156771611604451,2.08848169770369
SMIM4,0.4206755796090711,0.0031389341260685197,0.019708797463547346,1.7053398734820027
SMIM5,-0.17141731637003055,0.33477452079002296,0.5144248351219775,0.28867807294527764
SMIM6,-0.3085448371254742,0.18829358629785217,0.35167737979483044,0.45385556499615576
SMIM7,0.11819853044923612,0.48713978182493456,0.6571579553329032,0.18233023031157558
SMIM8,-0.02751220582708136,0.8058714505710496,0.8890382742825185,0.051079541671085346
SMKR1,0.8590387812025355,0.00015964613432470717,0.0023668984678085064,2.625820371482092
SMLR1,-0.11714885375214923,0.32190298845214343,0.5022951205032347,0.29904104073117876
SMN1,0.6640054507563056,5.434693809496479e-07,5.226811235650098e-05,4.281763184003235
SMN2,0.6640054507563056,5.434693809496479e-07,5.226811235650098e-05,4.281763184003235
SMNDC1,-0.22949793233165394,0.046421950453079876,0.13331939120602582,0.8751066781833293
SMO,0.9110293881270284,0.00013183942823186224,0.002050300531085717,2.688182475809599
SMOC1,-2.4532233688535037,1.105072251734431e-06,8.254481957462767e-05,4.083310177407246
SMOC2,0.032862550300698956,0.8408654228573039,0.9117355842643888,0.04013109472536615
SMOX,-0.6599949088223624,0.00020480269099532148,0.002845588513888507,2.545827900832154
SMPD1,0.11540572843014196,0.2061450303327535,0.37335837480087813,0.42787410256790476
SMPD2,0.2934797625453234,0.10020223536034448,0.2285276476509624,0.6410612507543301
SMPD3,0.26836789557238827,0.010881379908827085,0.048043255549342315,1.3183675712272915
SMPD4,0.22723986363224746,0.0011284515091036457,0.009665131207249237,2.0147922459088323
SMPDL3A,0.22319795539289444,0.258643734061204,0.4345769945673611,0.3619332678841025
SMPDL3B,0.2513828530041877,0.0017348628239448798,0.013120863062801595,1.8820375970423364
SMPX,-0.25583493028156656,0.33669590936106164,0.5161584057032208,0.28721699572666226
SMR3A,-0.029925370516810545,0.8981150925764876,0.9442871411404722,0.024895924292193356
SMR3B,0.10019149542316441,0.442179197477749,0.6163815304328735,0.21015038317759802
SMS,1.026216760422793,1.1182070930591177e-09,6.61295250311906e-07,6.179604596562218
SMTN,0.09800485639349787,0.35837389745540893,0.5377054891208266,0.2694555300419108
SMTNL1,0.47144456293826664,0.08769808268186799,0.20783971663234846,0.6822714583856129
SMTNL2,0.24280181952199165,0.12361154738787865,0.26330063470614673,0.5795480939928878
SMU1,0.03758298666513937,0.7414995572342297,0.8482434097609561,0.07147950582439419
SMUG1,0.0022402968405188517,0.9859248977016756,0.993717345914278,0.002737129250938759
SMURF1,0.057275606841189486,0.4392956062064256,0.613768437861583,0.21199544828442338
SMURF2,-0.25385332361655344,0.023700503245973135,0.08364973469687513,1.077535432105841
SMYD1,0.41609035704870045,0.0022484185816190353,0.015735973570897194,1.8031063825004603
SMYD2,0.6489111028483094,0.0018844946703597647,0.013955092706768483,1.8552672740514338
SMYD3,-0.046977400206115405,0.5917278886114535,0.7402248515504933,0.13063633843832767
SMYD4,0.3912844161130433,5.7672328201232285e-06,0.00024712957502005844,3.6070752776678536
SMYD5,-0.3164896292575534,0.07596220449992211,0.18833531312487967,0.7250682415478805
SNAI1,0.41121664469045793,0.07568712037299863,0.18784850262264757,0.7261922624335129
SNAI1P1,0.42140589067022116,0.07898180202998342,0.1935676948564921,0.7131671218016392
SNAI2,1.1428929626933506,0.00010473828244309075,0.0017613570562507125,2.7541525964228595
SNAP23,0.25987206836330223,0.06049834569048354,0.16111505128311082,0.7928638861241459
SNAP25,-0.5314865112835072,0.09921383147669512,0.226929788583889,0.6441084914730968
SNAP29,-0.12714996950180968,0.10453169261570275,0.23512728323172863,0.628696974152352
SNAP47,-0.012331567722220882,0.8713077241980205,0.9303102119315398,0.031372211805371676
SNAP91,-1.3580627905826983,0.0012279583299114468,0.010286603881004209,1.9877279837588937
SNAPC1,0.4352722165578262,0.0032171618519840897,0.020015597845920885,1.6986314334226373
SNAPC2,0.1521897224481279,0.08694172567685034,0.2065836316584982,0.6849040921194354
SNAPC3,-0.03713997349478326,0.6762130739410025,0.8034700493472454,0.09503030763200412
SNAPC4,-0.06634694140811703,0.4043797804583748,0.5809207507394601,0.23588311006072082
SNAPC5,-0.025963161851542793,0.7560291728033477,0.8579883309692575,0.06651861871320904
SNAPIN,-0.08653416873207043,0.5744774690846497,0.7276669036656468,0.13806737756205895
SNCA,-0.7205543640580778,0.012217148143271095,0.052051847902789994,1.2835638479067752
SNCAIP,0.0022867421104475483,0.9919877582975705,0.9970100609631929,0.0013004591419540875
SNCB,-0.5755853820258316,0.07239352637474145,0.181945245722848,0.7400592881585846
SNCG,-0.6149841796221116,0.06260456424597906,0.16461310981828076,0.783535580454153
SND1,0.2679356608263763,0.006277728249576127,0.03235547409306781,1.4900522322350733
SND1-IT1,-0.1938601790763954,0.36209047554381757,0.5416600775947075,0.26627317238630355
SNED1,-0.2606453988153383,0.07921490446282344,0.1939180092957485,0.7123818558281082
SNF8,-0.09010154937916504,0.13492999719234255,0.2794415992436744,0.553708941896907
SNHG1,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNHG10,0.049329877665314825,0.7472443859062927,0.8519698482271179,0.06957577492848235
SNHG11,0.3162826960723173,0.045507170609805386,0.1316229330270703,0.880668435802552
SNHG12,0.4333507386269737,0.006034717478717003,0.03135166791651659,1.5037393496444023
SNHG15,0.28539274462494646,0.3392413792744588,0.5183327805908732,0.2853913244818126
SNHG16,-0.1742913993245505,0.21966011476576666,0.38981110639019523,0.4091457912438954
SNHG17,0.7557535760371685,0.0008755613706589512,0.008034289099489502,2.095052545014845
SNHG18,1.0214065851499523,0.0007989665671428283,0.007539892825563305,2.1226348272863613
SNHG19,-0.16501472517936833,0.5168050068158537,0.6839713203517207,0.16496210832976882
SNHG20,-0.1020471701618133,0.3319023729350059,0.5117280173061075,0.29096080458672696
SNHG22,0.00992065716110968,0.9176707928475749,0.9560794047055763,0.019506037019509835
SNHG3,-0.0011511091442946153,0.9891389874813057,0.9955875272932495,0.0019205528646165104
SNHG4,-0.040556881465679595,0.4604059553177987,0.6325939198913156,0.1988749865751184
SNHG5,-0.15133485512638423,0.40662660033031345,0.5832040097704375,0.23417949872439559
SNHG6,-0.2811319782053374,0.010091033994809194,0.04545876296011167,1.3423823866248428
SNHG7,-0.43756216049564145,0.048996252467872314,0.13851151441256163,0.8585141223541812
SNHG8,-0.066375294268747,0.7387357307580924,0.8468948203026109,0.07217052331581654
SNHG9,0.35412702538860596,0.2935386942634434,0.4727618428677442,0.32535758310124113
SNIP1,0.0964984205185786,0.13670614664048725,0.2821593661634487,0.549505528928977
SNN,-0.6387303334673202,1.0723355415677962e-06,8.127210621350458e-05,4.090058485109358
SNORA1,0.03823971502814594,0.787894304516655,0.8772628281019568,0.05687027243354837
SNORA11D,0.4007141181598133,0.19176075680514473,0.3560094051739904,0.4485385285405784
SNORA11E,0.4007141181598133,0.19176075680514473,0.3560094051739904,0.4485385285405784
SNORA16A,0.4333507386269737,0.006034717478717003,0.03135166791651659,1.5037393496444023
SNORA17,-0.43756216049564145,0.048996252467872314,0.13851151441256163,0.8585141223541812
SNORA18,0.03823971502814594,0.787894304516655,0.8772628281019568,0.05687027243354837
SNORA21,-0.010960955142449436,0.833322368238086,0.906377501777299,0.04269088312616554
SNORA24,-0.066375294268747,0.7387357307580924,0.8468948203026109,0.07217052331581654
SNORA27,-0.18411937705277914,0.02025834855706288,0.07474874190292352,1.126396112558263
SNORA28,0.5555238662799065,0.0006179350941611013,0.006232040812264257,2.20536971122716
SNORA29,0.3107187072230282,0.0026734930677351112,0.017556652502183998,1.755558286745273
SNORA32,0.03823971502814594,0.787894304516655,0.8772628281019568,0.05687027243354837
SNORA37,0.28377300372443504,0.2435146054377536,0.4176399886690809,0.37919792469242475
SNORA4,-0.1409733688459056,0.002668280765295585,0.017538653131566224,1.7560037610263064
SNORA40,0.03823971502814594,0.787894304516655,0.8772628281019568,0.05687027243354837
SNORA41,-0.04494402553976151,0.5493314618453772,0.7090586230627428,0.1493178570310889
SNORA43,-0.43756216049564145,0.048996252467872314,0.13851151441256163,0.8585141223541812
SNORA44,0.4333507386269737,0.006034717478717003,0.03135166791651659,1.5037393496444023
SNORA45A,0.04512853056553823,0.08616669477239265,0.20536090134380833,0.6874822381826239
SNORA48,0.0911114904149013,0.12757197803223377,0.2692048183473344,0.5699171711830826
SNORA52,-0.01187769199505695,0.7719135328123524,0.8675579088278631,0.061701526744556895
SNORA56,0.21003069865382962,0.007371948430869619,0.03636278009206404,1.439342920486188
SNORA57,0.02218244908152478,0.7765951142005441,0.8702109631704017,0.060375449640845257
SNORA5B,-0.05052132298064471,0.8222612868230469,0.9001410323150282,0.04568944082989006
SNORA6,-0.08907080202872919,0.057923973320697035,0.156140971384862,0.8064831231282857
SNORA60,0.3162826960723173,0.045507170609805386,0.1316229330270703,0.880668435802552
SNORA61,0.4333507386269737,0.006034717478717003,0.03135166791651659,1.5037393496444023
SNORA62,-0.08907080202872919,0.057923973320697035,0.156140971384862,0.8064831231282857
SNORA63,-0.1409733688459056,0.002668280765295585,0.017538653131566224,1.7560037610263064
SNORA64,-0.16674360509293784,0.0028696126896826987,0.01844627239231421,1.7340913825135138
SNORA66,-1.1024948167163728,4.6502205472608827e-05,0.001038858294346109,2.9834436884203694
SNORA67,0.0911114904149013,0.12757197803223377,0.2692048183473344,0.5699171711830826
SNORA68,-0.25218084981115396,0.0027926534714778403,0.01811014084915115,1.7420781720066896
SNORA70,-0.21539379366685907,7.872062144285183e-05,0.0014485410808282762,2.8390691836331285
SNORA71E,0.3162826960723173,0.045507170609805386,0.1316229330270703,0.880668435802552
SNORA72,0.06953075538143061,0.6815953879775158,0.8069828611968254,0.09313568878063756
SNORA73A,-0.0011511091442946153,0.9891389874813057,0.9955875272932495,0.0019205528646165104
SNORA76C,-0.12873067632456525,0.29770044052350486,0.4772981684423088,0.3212102321682726
SNORA78,0.35412702538860596,0.2935386942634434,0.4727618428677442,0.32535758310124113
SNORA8,0.03823971502814594,0.787894304516655,0.8772628281019568,0.05687027243354837
SNORA81,-0.1409733688459056,0.002668280765295585,0.017538653131566224,1.7560037610263064
SNORA9,0.28539274462494646,0.3392413792744588,0.5183327805908732,0.2853913244818126
SNORD10,0.0911114904149013,0.12757197803223377,0.2692048183473344,0.5699171711830826
SNORD102,-0.18411937705277914,0.02025834855706288,0.07474874190292352,1.126396112558263
SNORD104,-0.12873067632456525,0.29770044052350486,0.4772981684423088,0.3212102321682726
SNORD107,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD110,0.5511555871693883,9.564645696920923e-06,0.0003433917485454409,3.4642101448310068
SNORD112,-0.16860166103184326,0.4590934085609562,0.631809868665983,0.19941359483842327
SNORD114-3,-0.03327742897063857,0.93035945158048,0.963466611467202,0.016163331041536763
SNORD115-13,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD115-26,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD115-7,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD116-17,-0.8235439289471591,0.02181467803075957,0.07869103613603376,1.1040747362352956
SNORD116-19,-0.8235439289471591,0.02181467803075957,0.07869103613603376,1.1040747362352956
SNORD116-20,-0.8235439289471591,0.02181467803075957,0.07869103613603376,1.1040747362352956
SNORD116-21,-0.8235439289471591,0.02181467803075957,0.07869103613603376,1.1040747362352956
SNORD116-22,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD116-28,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD116-4,-0.855609808120974,2.6751130797338542e-06,0.00015046365645932037,3.822568388477146
SNORD116@,-0.8235439289471591,0.02181467803075957,0.07869103613603376,1.1040747362352956
SNORD14B,-0.002466303379627277,0.9652542250179994,0.9825139821492259,0.007661260466992862
SNORD14C,0.09973086358581185,0.2578471997764146,0.43354658689305536,0.3629642284219053
SNORD14D,0.09973086358581185,0.2578471997764146,0.43354658689305536,0.3629642284219053
SNORD16,-0.3481682808262718,5.4162424994972456e-05,0.001154272300443407,2.9376917261630386
SNORD18A,-0.3481682808262718,5.4162424994972456e-05,0.001154272300443407,2.9376917261630386
SNORD18B,-0.3481682808262718,5.4162424994972456e-05,0.001154272300443407,2.9376917261630386
SNORD18C,-0.3481682808262718,5.4162424994972456e-05,0.001154272300443407,2.9376917261630386
SNORD19B,0.23929751048259362,0.011511744575232958,0.0500275652187609,1.3007906331907033
SNORD1A,-0.1742913993245505,0.21966011476576666,0.38981110639019523,0.4091457912438954
SNORD1C,-0.1742913993245505,0.21966011476576666,0.38981110639019523,0.4091457912438954
SNORD2,-0.1409733688459056,0.002668280765295585,0.017538653131566224,1.7560037610263064
SNORD21,-0.08618130154084902,0.1172457749959458,0.2543989553265069,0.5944846764232502
SNORD22,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD23,-0.3631366824285358,0.0016350300330868143,0.012584884094149776,1.9001507799172055
SNORD24,-0.08896858934868668,0.37571850080295704,0.5534000527021251,0.25696080383575887
SNORD25,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD26,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD27,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD28,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD29,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD30,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD31,-0.07494759672759876,0.6945557454136729,0.8159709845308699,0.08832528423900307
SNORD32A,-0.11636075757557585,0.00010143696897734177,0.0017280810223137028,2.76243589917261
SNORD33,-0.11636075757557585,0.00010143696897734177,0.0017280810223137028,2.76243589917261
SNORD34,-0.11636075757557585,0.00010143696897734177,0.0017280810223137028,2.76243589917261
